row ID,RainTomorrow
7793,0
7794,0
7795,0
7796,0
7797,0
7798,0
7799,0
7800,0
7801,0
7802,0
7803,0
7804,1
7805,0
7806,0
7807,1
7808,1
7809,0
7810,0
7811,0
7812,1
7813,0
7814,1
7815,1
7816,1
7817,0
7818,1
7819,0
7820,0
7821,0
7822,0
7823,0
7824,0
7825,0
7826,0
7827,0
7828,0
7829,1
7830,1
7831,0
7832,0
7833,0
7834,0
7835,0
7836,0
7837,0
7838,0
7839,0
7840,0
7841,1
7842,0
7843,0
7844,0
7845,0
7846,0
7847,0
7848,0
7849,0
7850,0
7851,0
7852,0
7853,0
7854,0
7855,0
7856,0
7857,1
7858,0
7859,0
7860,0
7861,0
7862,0
7863,0
7864,1
7865,0
7866,0
7867,0
7868,1
7869,0
7870,0
7871,0
7872,0
7873,0
7874,1
7875,0
7876,1
7877,1
7878,1
7879,0
7880,0
7881,1
7882,0
7883,0
7884,0
7885,0
7886,0
7887,0
7888,0
7889,0
7890,0
7891,0
7892,0
7893,0
7894,1
7895,0
7896,0
7897,1
7898,0
7899,0
7900,0
7901,0
7902,0
7903,0
7904,0
7905,0
7906,0
7907,1
7908,0
7909,0
7910,0
7911,1
7912,1
7913,0
7914,0
7915,0
7916,0
7917,0
7918,0
7919,0
7920,0
7921,0
7922,0
7923,0
7924,0
7925,0
7926,0
7927,0
7928,0
7929,0
7930,0
7931,0
7932,0
7933,1
7934,1
7935,0
7936,0
7937,0
7938,0
7939,1
7940,1
7941,0
7942,1
7943,0
7944,1
7945,0
7946,0
7947,0
7948,0
7949,0
7950,0
7951,0
7952,0
7953,0
7954,0
7955,0
7956,1
7957,0
7958,0
7959,1
7960,0
7961,0
7962,0
7963,0
7964,0
7965,0
7966,0
7967,0
7968,0
7969,0
7970,0
7971,0
7972,0
7973,0
7974,0
7975,0
7976,0
7977,0
7978,1
7979,0
7980,1
7981,1
7982,1
7983,0
7984,0
7985,0
7986,0
7987,1
7988,0
7989,0
7990,0
7991,0
7992,1
7993,0
7994,0
7995,1
7996,0
7997,0
7998,0
7999,0
8000,0
8001,0
8002,0
8003,0
8004,0
8005,1
8006,1
8007,0
8008,0
8009,0
8010,1
8011,1
8012,0
8013,1
8014,0
8015,0
8016,0
8017,0
8018,0
8019,0
8020,0
8021,0
8022,0
8023,0
8024,1
8025,0
8026,0
8027,0
8028,0
8029,1
8030,0
8031,0
8032,0
8033,1
8034,0
8035,0
8036,0
8037,1
8038,0
8039,0
8040,0
8041,0
8042,0
8043,0
8044,0
8045,0
8046,0
8047,0
8048,0
8049,0
8050,0
8051,0
8052,0
8053,1
8054,0
8055,0
8056,0
8057,0
8058,1
8059,0
8060,0
8061,0
8062,0
8063,0
8064,0
8065,1
8066,0
8067,0
8068,0
8069,0
8070,0
8071,0
8072,0
8073,0
8074,0
8075,0
8076,0
8077,0
8078,0
8079,0
8080,0
8081,0
8082,0
8083,1
8084,0
8085,0
8086,1
8087,0
8088,0
8089,0
8090,0
8091,0
8092,1
8093,1
8094,0
8095,0
8096,0
8097,1
8098,0
8099,0
8100,0
8101,0
8102,0
8103,0
8104,1
8105,0
8106,0
8107,0
8108,0
8109,1
8110,0
8111,0
8112,0
8113,0
8114,0
8115,0
8116,0
8117,0
8118,0
8119,1
8120,1
8121,1
8122,0
8123,0
8124,0
8125,0
8126,0
8127,0
8128,0
8129,0
8130,0
8131,0
8132,0
8133,0
8134,0
8135,0
8136,0
8137,0
8138,1
8139,0
8140,0
8141,0
8142,0
8143,0
8144,0
8145,0
8146,1
8147,0
8148,1
8149,0
8150,0
8151,0
8152,0
8153,0
8154,0
8155,0
8156,0
8157,1
8158,0
8159,0
8160,0
8161,0
8162,1
8163,0
8164,1
8165,0
8166,0
8167,1
8168,1
8169,1
8170,0
8171,0
8172,1
8173,0
8174,0
8175,0
8176,1
8177,0
8178,0
8179,0
8180,0
8181,0
8182,0
8183,1
8184,1
8185,1
8186,0
8187,1
8188,1
8189,0
8190,0
8191,0
8192,0
8193,1
8194,0
8195,1
8196,1
8197,1
8198,0
8199,0
8200,1
8201,0
8202,0
8203,0
8204,0
8205,0
8206,1
8207,1
8208,0
8209,0
8210,0
8211,1
8212,0
8213,0
8214,0
8215,0
8216,0
8217,0
8218,0
8219,0
8220,0
8221,1
8222,1
8223,0
8224,1
8225,1
8226,1
8227,1
8228,0
8229,0
8230,0
8231,0
8232,0
8233,0
8234,0
8235,0
8236,0
8237,1
8238,0
8239,0
8240,0
8241,1
8242,0
8243,0
8244,1
8245,0
8246,0
8247,0
8248,0
8249,0
8250,0
8251,0
8252,0
8253,0
8254,0
8255,0
8256,1
8257,1
8258,0
8259,1
8260,0
8261,0
8262,0
8263,0
8264,0
8265,0
8266,0
8267,0
8268,0
8269,0
8270,0
8271,1
8272,1
8273,1
8274,0
8275,0
8276,0
8277,0
8278,0
8279,0
8280,0
8281,0
8282,0
8283,0
8284,0
8285,0
8286,0
8287,0
8288,0
8289,1
8290,0
8291,0
8292,1
8293,0
8294,0
8295,0
8296,1
8297,1
8298,1
8299,1
8300,1
8301,0
8302,1
8303,1
8304,1
8305,1
8306,0
8307,1
8308,0
8309,0
8310,1
8311,0
8312,0
8313,0
8314,0
8315,1
8316,1
8317,0
8318,0
8319,0
8320,0
8321,0
8322,0
8323,0
8324,0
8325,0
8326,0
8327,0
8328,0
8329,1
8330,0
8331,0
8332,0
8333,1
8334,0
8335,0
8336,0
8337,0
8338,0
8339,0
8340,1
8341,0
8342,0
8343,0
8344,0
8345,0
8346,0
8347,0
8348,0
8349,0
8350,0
8351,0
8352,0
8353,0
8354,0
8355,0
8356,0
8357,0
8358,0
8359,0
8360,0
8361,0
8362,0
8363,0
8364,0
8365,0
8366,1
8367,0
8368,0
8369,0
8370,0
8371,0
8372,0
8373,0
8374,0
8375,0
8376,0
8377,0
8378,0
8379,0
8380,0
8381,0
8382,0
8383,0
8384,0
8385,1
8386,0
8387,1
8388,0
8389,1
8390,0
8391,0
8392,0
8393,1
8394,0
8395,0
8396,1
8397,0
8398,0
8399,0
8400,0
8401,0
8402,0
8403,0
8404,0
8405,0
8406,0
8407,0
8408,0
8409,0
8410,0
8411,0
8412,0
8413,0
8414,0
8415,1
8416,0
8417,0
8418,0
8419,1
8420,0
8421,0
8422,0
8423,0
8424,0
8425,1
8426,0
8427,0
8428,0
8429,0
8430,0
8431,0
8432,0
8433,0
8434,0
8435,0
8436,0
8437,0
8438,0
8439,0
8440,0
8441,0
8442,0
8443,0
8444,0
8445,0
8446,0
8447,0
8448,0
8449,0
8450,0
8451,0
8452,0
8453,0
8454,0
8455,0
8456,0
8457,0
8458,0
8459,0
8460,0
8461,0
8462,0
8463,0
8464,0
8465,0
8466,0
8467,0
8468,1
8469,0
8470,1
8471,0
8472,0
8473,1
8474,0
8475,0
8476,0
8477,0
8478,0
8479,0
8480,0
8481,0
8482,1
8483,0
8484,0
8485,0
8486,0
8487,0
8488,0
8489,0
8490,0
8491,0
8492,0
8493,0
8494,1
8495,1
8496,0
8497,0
8498,0
8499,0
8500,1
8501,1
8502,0
8503,1
8504,0
8505,0
8506,0
8507,1
8508,1
8509,0
8510,0
8511,0
8512,0
8513,0
8514,0
8515,0
8516,0
8517,1
8518,0
8519,0
8520,0
8521,0
8522,0
8523,0
8524,0
8525,0
8526,0
8527,0
8528,0
8529,0
8530,1
8531,0
8532,0
8533,0
8534,0
8535,0
8536,0
8537,0
8538,0
8539,0
8540,0
8541,0
8542,0
8543,0
8544,0
8545,0
8546,0
8547,1
8548,0
8549,1
8550,0
8551,0
8552,0
8553,1
8554,0
8555,0
8556,0
8557,0
8558,0
8559,0
8560,0
8561,0
8562,0
8563,0
8564,0
8565,0
8566,0
8567,1
8568,0
8569,1
8570,1
8571,0
8572,0
8573,1
8574,1
8575,0
8576,0
8577,0
8578,0
8579,0
8580,1
8581,1
8582,0
8583,0
8584,0
8585,1
8586,0
8587,0
8588,0
8589,0
8590,0
8591,0
8592,0
8593,1
8594,0
8595,0
8596,0
8597,0
8598,1
8599,0
8600,0
8601,0
8602,1
8603,0
8604,0
8605,0
8606,1
8607,1
8608,0
8609,0
8610,0
8611,0
8612,0
8613,0
8614,0
8615,0
8616,1
8617,1
8618,0
8619,0
8620,0
8621,0
8622,0
8623,0
8624,0
8625,0
8626,1
8627,1
8628,0
8629,0
8630,0
8631,0
8632,0
8633,0
8634,0
8635,0
8636,0
8637,0
8638,0
8639,0
8640,0
8641,0
8642,0
8643,0
8644,0
8645,0
8646,0
8647,0
8648,1
8649,1
8650,0
8651,0
8652,0
8653,0
8654,0
8655,0
8656,0
8657,1
8658,0
8659,0
8660,0
8661,1
8662,0
8663,0
8664,0
8665,1
8666,0
8667,0
8668,0
8669,0
8670,0
8671,0
8672,0
8673,0
8674,0
8675,0
8676,0
8677,0
8678,0
8679,0
8680,0
8681,0
8682,0
8683,0
8684,0
8685,0
8686,1
8687,0
8688,1
8689,1
8690,0
8691,0
8692,1
8693,0
8694,0
8695,0
8696,1
8697,0
8698,0
8699,0
8700,0
8701,0
8702,0
8703,0
8704,0
8705,0
8706,0
8707,0
8708,0
8709,0
8710,0
8711,0
8712,0
8713,0
8714,0
8715,0
8716,0
8717,0
8718,0
8719,0
8720,0
8721,0
8722,0
8723,1
8724,0
8725,0
8726,0
8727,0
8728,0
8729,0
8730,0
8731,0
8732,0
8733,0
8734,1
8735,0
8736,0
8737,0
8738,1
8739,0
8740,0
8741,0
8742,0
8743,0
8744,1
8745,0
8746,0
8747,0
8748,0
8749,0
8750,0
8751,0
8752,0
8753,0
8754,0
8755,1
8756,1
8757,1
8758,0
8759,0
8760,1
8761,0
8762,0
8763,0
8764,0
8765,0
8766,0
8767,0
8768,0
8769,0
8770,0
8771,0
8772,0
8773,1
8774,0
8775,0
8776,1
8777,0
8778,1
8779,0
8780,0
8781,0
8782,0
8783,0
8784,0
8785,0
8786,0
8787,1
8788,0
8789,0
8790,1
8791,0
8792,0
8793,0
8794,0
8795,0
8796,0
8797,0
8798,0
8799,1
8800,1
8801,0
8802,0
8803,1
8804,0
8805,1
8806,0
8807,0
8808,1
8809,0
8810,0
8811,0
8812,0
8813,1
8814,0
8815,1
8816,1
8817,1
8818,1
8819,0
8820,0
8821,1
8822,1
8823,0
8824,0
8825,0
8826,0
8827,1
8828,1
8829,0
8830,0
8831,0
8832,0
8833,0
8834,0
8835,0
8836,0
8837,1
8838,0
8839,0
8840,0
8841,0
8842,0
8843,0
8844,1
8845,0
8846,0
8847,0
8848,0
8849,0
8850,0
8851,0
8852,1
8853,0
8854,0
8855,0
8856,0
8857,1
8858,1
8859,0
8860,0
8861,0
8862,0
8863,1
8864,0
8865,0
8866,0
8867,0
8868,0
8869,0
8870,0
8871,0
8872,0
8873,0
8874,0
8875,0
8876,0
8877,0
8878,1
8879,1
8880,0
8881,1
8882,1
8883,0
8884,1
8885,1
8886,0
8887,0
8888,0
8889,0
8890,0
8891,0
8892,1
8893,1
8894,0
8895,0
8896,0
8897,1
8898,1
8899,1
8900,0
8901,0
8902,0
8903,0
8904,0
8905,0
8906,0
8907,0
8908,0
8909,0
8910,0
8911,1
8912,1
8913,0
8914,1
8915,0
8916,0
8917,0
8918,0
8919,1
8920,0
8921,0
8922,0
8923,1
8924,1
8925,0
8926,0
8927,1
8928,0
8929,0
8930,0
8931,0
8932,0
8933,0
8934,1
8935,1
8936,0
8937,0
8938,0
8939,1
8940,1
8941,1
8942,1
8943,0
8944,1
8945,0
8946,0
8947,1
8948,0
8949,0
8950,0
8951,0
8952,0
8953,0
8954,1
8955,0
8956,0
8957,1
8958,0
8959,0
8960,0
8961,0
8962,0
8963,0
8964,0
8965,0
8966,0
8967,0
8968,0
8969,1
8970,1
8971,0
8972,1
8973,0
8974,0
8975,0
8976,1
8977,0
8978,0
8979,0
8980,0
8981,0
8982,0
8983,1
8984,1
8985,0
8986,1
8987,1
8988,0
8989,1
8990,0
8991,0
8992,0
8993,0
8994,0
8995,0
8996,0
8997,1
8998,0
8999,0
9000,0
9001,1
9002,0
9003,0
9004,0
9005,1
9006,1
9007,1
9008,0
9009,0
9010,0
9011,0
9012,1
9013,1
9014,0
9015,0
9016,0
9017,0
9018,0
9019,0
9020,0
9021,0
9022,1
9023,0
9024,0
9025,0
9026,0
9027,0
9028,1
9029,0
9030,0
9031,0
9032,1
9033,0
9034,0
9035,1
9036,0
9037,0
9038,0
9039,1
9040,1
9041,0
9042,0
9043,0
9044,0
9045,0
9046,1
9047,0
9048,0
9049,0
9050,0
9051,0
9052,0
9053,0
9054,0
9055,1
9056,0
9057,0
9058,0
9059,1
9060,1
9061,0
9062,0
9063,0
9064,0
9065,1
9066,1
9067,1
9068,0
9069,0
9070,0
9071,1
9072,0
9073,0
9074,0
9075,0
9076,0
9077,1
9078,0
9079,0
9080,0
9081,0
9082,0
9083,0
9084,1
9085,0
9086,0
9087,0
9088,0
9089,0
9090,0
9091,0
9092,1
9093,1
9094,1
9095,1
9096,1
9097,1
9098,0
9099,0
9100,0
9101,0
9102,0
9103,1
9104,0
9105,0
9106,0
9107,0
9108,0
9109,1
9110,1
9111,0
9112,0
9113,1
9114,0
9115,0
9116,0
9117,0
9118,0
9119,1
9120,1
9121,1
9122,0
9123,0
9124,1
9125,0
9126,0
9127,1
9128,0
9129,0
9130,0
9131,1
9132,0
9133,0
9134,1
9135,1
9136,1
9137,1
9138,0
9139,0
9140,0
9141,0
9142,0
9143,1
9144,0
9145,0
9146,0
9147,0
9148,1
9149,1
9150,1
9151,0
9152,1
9153,0
9154,0
9155,0
9156,0
9157,0
9158,0
9159,0
9160,1
9161,0
9162,0
9163,1
9164,0
9165,0
9166,1
9167,0
9168,0
9169,0
9170,1
9171,1
9172,0
9173,1
9174,0
9175,1
9176,0
9177,0
9178,0
9179,0
9180,1
9181,1
9182,1
9183,1
9184,0
9185,0
9186,0
9187,0
9188,0
9189,0
9190,1
9191,0
9192,0
9193,0
9194,1
9195,1
9196,0
9197,0
9198,0
9199,0
9200,0
9201,0
9202,0
9203,1
9204,1
9205,0
9206,0
9207,0
9208,0
9209,0
9210,0
9211,0
9212,0
9213,0
9214,0
9215,0
9216,0
9217,1
9218,0
9219,0
9220,0
9221,0
9222,0
9223,0
9224,1
9225,1
9226,0
9227,0
9228,0
9229,1
9230,0
9231,0
9232,1
9233,0
9234,1
9235,1
9236,0
9237,0
9238,0
9239,0
9240,0
9241,0
9242,1
9243,0
9244,1
9245,0
9246,1
9247,1
9248,0
9249,0
9250,1
9251,1
9252,0
9253,0
9254,0
9255,0
9256,1
9257,1
9258,0
9259,0
9260,0
9261,0
9262,1
9263,1
9264,0
9265,0
9266,0
9267,0
9268,0
9269,0
9270,0
9271,1
9272,1
9273,1
9274,0
9275,1
9276,0
9277,0
9278,0
9279,0
9280,0
9281,0
9282,0
9283,0
9284,1
9285,0
9286,0
9287,0
9288,0
9289,1
9290,0
9291,0
9292,0
9293,0
9294,0
9295,0
9296,1
9297,1
9298,0
9299,0
9300,0
9301,0
9302,0
9303,0
9304,0
9305,0
9306,1
9307,0
9308,0
9309,0
9310,0
9311,1
9312,0
9313,0
9314,1
9315,0
9316,1
9317,0
9318,0
9319,0
9320,1
9321,0
9322,0
9323,0
9324,0
9325,0
9326,0
9327,1
9328,0
9329,0
9330,1
9331,1
9332,0
9333,0
9334,0
9335,1
9336,0
9337,0
9338,1
9339,1
9340,0
9341,0
9342,0
9343,0
9344,0
9345,0
9346,0
9347,0
9348,1
9349,1
9350,0
9351,0
9352,0
9353,0
9354,0
9355,1
9356,0
9357,0
9358,0
9359,0
9360,0
9361,1
9362,0
9363,0
9364,0
9365,0
9366,0
9367,0
9368,0
9369,0
9370,0
9371,0
9372,0
9373,0
9374,0
9375,1
9376,0
9377,1
9378,0
9379,0
9380,0
9381,0
9382,0
9383,1
9384,0
9385,0
9386,1
9387,1
9388,0
9389,1
9390,0
9391,0
9392,1
9393,0
9394,0
9395,0
9396,1
9397,0
9398,0
9399,0
9400,1
9401,0
9402,0
9403,0
9404,0
9405,0
9406,0
9407,0
9408,0
9409,0
9410,0
9411,0
9412,1
9413,0
9414,0
9415,0
9416,0
9417,0
9418,0
9419,0
9420,0
9421,0
9422,0
9423,0
9424,0
9425,0
9426,0
9427,0
9428,1
9429,0
9430,0
9431,0
9432,0
9433,0
9434,1
9435,0
9436,0
9437,0
9438,0
9439,0
9440,0
9441,1
9442,0
9443,0
9444,0
9445,0
9446,0
9447,0
9448,0
9449,0
9450,0
9451,0
9452,0
9453,0
9454,1
9455,0
9456,0
9457,0
9458,1
9459,1
9460,0
9461,0
9462,1
9463,1
9464,1
9465,1
9466,1
9467,0
9468,0
9469,0
9470,1
9471,0
9472,1
9473,0
9474,0
9475,1
9476,0
9477,1
9478,0
9479,0
9480,1
9481,1
9482,0
9483,0
9484,1
9485,1
9486,0
9487,0
9488,0
9489,0
9490,0
9491,0
9492,0
9493,0
9494,1
9495,0
9496,1
9497,0
9498,1
9499,0
9500,0
9501,0
9502,0
9503,0
9504,1
9505,0
9506,0
9507,0
9508,0
9509,0
9510,0
9511,0
9512,1
9513,0
9514,0
9515,1
9516,1
9517,0
9518,0
9519,1
9520,1
9521,1
9522,0
9523,0
9524,0
9525,0
9526,1
9527,0
9528,0
9529,0
9530,0
9531,0
9532,0
9533,0
9534,1
9535,0
9536,0
9537,0
9538,0
9539,0
9540,1
9541,0
9542,0
9543,0
9544,1
9545,1
9546,0
9547,0
9548,0
9549,0
9550,1
9551,0
9552,0
9553,0
9554,0
9555,1
9556,0
9557,1
9558,1
9559,0
9560,0
9561,0
9562,0
9563,1
9564,0
9565,1
9566,1
9567,0
9568,1
9569,0
9570,0
9571,0
9572,0
9573,0
9574,0
9575,1
9576,0
9577,0
9578,0
9579,0
9580,1
9581,1
9582,1
9583,0
9584,1
9585,1
9586,0
9587,1
9588,0
9589,1
9590,0
9591,0
9592,0
9593,1
9594,0
9595,0
9596,0
9597,0
9598,0
9599,0
9600,0
9601,0
9602,1
9603,1
9604,1
9605,0
9606,0
9607,0
9608,0
9609,1
9610,1
9611,0
9612,0
9613,0
9614,0
9615,0
9616,0
9617,0
9618,0
9619,0
9620,0
9621,0
9622,0
9623,0
9624,0
9625,1
9626,0
9627,0
9628,0
9629,1
9630,0
9631,0
9632,1
9633,1
9634,1
9635,1
9636,0
9637,1
9638,0
9639,0
9640,0
9641,0
9642,0
9643,0
9644,0
9645,0
9646,0
9647,0
9648,1
9649,0
9650,0
9651,1
9652,0
9653,0
9654,0
9655,0
9656,1
9657,1
9658,1
9659,0
9660,0
9661,0
9662,0
9663,0
9664,0
9665,1
9666,0
9667,0
9668,0
9669,0
9670,0
9671,0
9672,0
9673,0
9674,1
9675,0
9676,1
9677,0
9678,0
9679,1
9680,0
9681,0
9682,1
9683,1
9684,0
9685,0
9686,1
9687,0
9688,0
9689,0
9690,0
9691,0
9692,0
9693,0
9694,0
9695,0
9696,0
9697,0
9698,0
9699,0
9700,0
9701,0
9702,0
9703,0
9704,0
9705,1
9706,0
9707,1
9708,0
9709,0
9710,0
9711,0
9712,0
9713,0
9714,0
9715,0
9716,0
9717,1
9718,0
9719,0
9720,0
9721,0
9722,0
9723,0
9724,1
9725,0
9726,0
9727,0
9728,0
9729,0
9730,0
9731,1
9732,0
9733,1
9734,1
9735,0
9736,0
9737,0
9738,0
9739,0
9740,0
9741,0
9742,0
9743,0
9744,0
9745,1
9746,0
9747,1
9748,0
9749,0
9750,0
9751,1
9752,0
9753,0
9754,0
9755,1
9756,1
9757,0
9758,0
9759,0
9760,0
9761,0
9762,0
9763,0
9764,0
9765,0
9766,0
9767,0
9768,0
9769,0
9770,1
9771,1
9772,1
9773,0
9774,0
9775,0
9776,0
9777,1
9778,0
9779,0
9780,0
9781,0
9782,0
9783,0
9784,0
9785,0
9786,1
9787,1
9788,1
9789,0
9790,0
9791,1
9792,0
9793,0
9794,0
9795,1
9796,0
9797,0
9798,0
9799,1
9800,1
9801,0
9802,1
9803,1
9804,0
9805,1
9806,0
9807,1
9808,0
9809,0
9810,0
9811,0
9812,0
9813,0
9814,0
9815,0
9816,0
9817,0
9818,0
9819,0
9820,1
9821,1
9822,0
9823,1
9824,0
9825,0
9826,0
9827,1
9828,0
9829,1
9830,0
9831,0
9832,0
9833,1
9834,0
9835,0
9836,0
9837,0
9838,0
9839,0
9840,0
9841,0
9842,0
9843,1
9844,0
9845,0
9846,0
9847,1
9848,0
9849,0
9850,0
9851,0
9852,0
9853,1
9854,0
9855,1
9856,0
9857,0
9858,1
9859,0
9860,0
9861,1
9862,1
9863,0
9864,0
9865,0
9866,0
9867,0
9868,0
9869,0
9870,0
9871,1
9872,0
9873,1
9874,1
9875,0
9876,0
9877,1
9878,1
9879,0
9880,0
9881,0
9882,1
9883,0
9884,0
9885,0
9886,1
9887,0
9888,0
9889,0
9890,0
9891,0
9892,0
9893,0
9894,0
9895,0
9896,0
9897,1
9898,1
9899,1
9900,0
9901,1
9902,1
9903,0
9904,1
9905,0
9906,0
9907,0
9908,0
9909,0
9910,0
9911,0
9912,0
9913,1
9914,0
9915,1
9916,0
9917,0
9918,0
9919,0
9920,0
9921,1
9922,0
9923,0
9924,0
9925,1
9926,1
9927,1
9928,0
9929,0
9930,0
9931,0
9932,0
9933,1
9934,0
9935,1
9936,0
9937,0
9938,0
9939,1
9940,0
9941,0
9942,0
9943,0
9944,0
9945,1
9946,1
9947,1
9948,0
9949,0
9950,0
9951,0
9952,0
9953,0
9954,0
9955,0
9956,0
9957,0
9958,0
9959,1
9960,0
9961,1
9962,0
9963,0
9964,1
9965,0
9966,0
9967,0
9968,1
9969,0
9970,0
9971,1
9972,1
9973,1
9974,0
9975,1
9976,1
9977,0
9978,0
9979,0
9980,0
9981,1
9982,1
9983,0
9984,0
9985,0
9986,0
9987,0
9988,0
9989,1
9990,1
9991,1
9992,1
9993,0
9994,0
9995,0
9996,0
9997,1
9998,0
9999,0
10000,1
10001,0
10002,0
10003,0
10004,0
10005,1
10006,0
10007,1
10008,0
10009,0
10010,0
10011,0
10012,1
10013,0
10014,0
10015,1
10016,0
10017,0
10018,0
10019,0
10020,0
10021,0
10022,1
10023,1
10024,1
10025,1
10026,0
10027,0
10028,0
10029,0
10030,0
10031,0
10032,0
10033,1
10034,1
10035,0
10036,0
10037,0
10038,1
10039,1
10040,0
10041,0
10042,0
10043,0
10044,1
10045,0
10046,0
10047,0
10048,0
10049,1
10050,0
10051,0
10052,0
10053,1
10054,1
10055,0
10056,0
10057,0
10058,0
10059,0
10060,1
10061,1
10062,0
10063,0
10064,0
10065,0
10066,0
10067,0
10068,0
10069,1
10070,1
10071,1
10072,0
10073,1
10074,0
10075,0
10076,0
10077,0
10078,0
10079,1
10080,1
10081,1
10082,1
10083,0
10084,1
10085,0
10086,0
10087,0
10088,1
10089,1
10090,0
10091,0
10092,0
10093,1
10094,1
10095,1
10096,0
10097,0
10098,0
10099,0
10100,0
10101,0
10102,0
10103,1
10104,0
10105,0
10106,0
10107,0
10108,1
10109,0
10110,0
10111,0
10112,0
10113,0
10114,0
10115,0
10116,1
10117,0
10118,1
10119,0
10120,1
10121,1
10122,0
10123,0
10124,0
10125,0
10126,0
10127,0
10128,1
10129,0
10130,0
10131,0
10132,0
10133,0
10134,0
10135,1
10136,1
10137,1
10138,1
10139,0
10140,1
10141,0
10142,0
10143,0
10144,1
10145,1
10146,0
10147,0
10148,1
10149,0
10150,1
10151,1
10152,0
10153,1
10154,0
10155,0
10156,0
10157,1
10158,0
10159,0
10160,0
10161,1
10162,1
10163,1
10164,0
10165,0
10166,1
10167,1
10168,0
10169,0
10170,0
10171,0
10172,0
10173,0
10174,0
10175,1
10176,0
10177,0
10178,0
10179,0
10180,0
10181,0
10182,1
10183,0
10184,0
10185,0
10186,0
10187,0
10188,0
10189,0
10190,0
10191,0
10192,1
10193,1
10194,0
10195,0
10196,0
10197,0
10198,0
10199,1
10200,0
10201,0
10202,0
10203,0
10204,0
10205,0
10206,0
10207,0
10208,0
10209,0
10210,1
10211,1
10212,0
10213,0
10214,0
10215,0
10216,0
10217,0
10218,0
10219,0
10220,0
10221,1
10222,0
10223,0
10224,0
10225,0
10226,0
10227,0
10228,0
10229,0
10230,0
10231,0
10232,1
10233,0
10234,0
10235,0
10236,0
10237,0
10238,1
10239,0
10240,0
10241,1
10242,0
10243,1
10244,0
10245,0
10246,1
10247,0
10248,0
10249,0
10250,1
10251,0
10252,0
10253,0
10254,1
10255,0
10256,0
10257,0
10258,1
10259,1
10260,0
10261,0
10262,0
10263,1
10264,0
10265,0
10266,1
10267,1
10268,1
10269,0
10270,0
10271,0
10272,0
10273,0
10274,0
10275,0
10276,0
10277,0
10278,1
10279,0
10280,0
10281,0
10282,1
10283,1
10284,0
10285,0
10286,0
10287,0
10288,0
10289,1
10290,1
10291,0
10292,0
10293,0
10294,1
10295,0
10296,0
10297,0
10298,1
10299,1
10300,1
10301,0
10302,0
10303,0
10304,0
10305,0
10306,0
10307,0
10308,0
10309,0
10310,0
10311,0
10312,0
10313,0
10314,0
10315,0
10316,0
10317,0
10318,1
10319,0
10320,0
10321,0
10322,0
10323,0
10324,0
10325,0
10326,0
10327,0
10328,0
10329,0
10330,0
10331,0
10332,0
10333,1
10334,1
10335,0
10336,0
10337,1
10338,0
10339,1
10340,1
10341,1
10342,0
10343,1
10344,0
10345,1
10346,0
10347,0
10348,0
10349,0
10350,0
10351,1
10352,0
10353,0
10354,0
10355,0
10356,0
10357,0
10358,0
10359,1
10360,0
10361,1
10362,1
10363,0
10364,0
10365,0
10366,0
10367,0
10368,1
10369,0
10370,1
10371,0
10372,0
10373,1
10374,1
10375,1
10376,0
10377,0
10378,0
10379,0
10380,0
10381,0
10382,0
10383,0
10384,0
10385,0
10386,0
10387,0
10388,1
10389,1
10390,0
10391,0
10392,0
10393,0
10394,0
10395,0
10396,0
10397,0
10398,0
10399,0
10400,0
10401,0
10402,0
10403,0
10404,0
10405,0
10406,0
10407,0
10408,0
10409,1
10410,0
10411,0
10412,1
10413,0
10414,0
10415,0
10416,0
10417,0
10418,0
10419,1
10420,0
10421,1
10422,0
10423,0
10424,0
10425,0
10426,0
10427,0
10428,0
10429,0
10430,1
10431,0
10432,0
10433,0
10434,1
10435,1
10436,0
10437,0
10438,0
10439,1
10440,1
10441,0
10442,0
10443,1
10444,0
10445,0
10446,0
10447,0
10448,0
10449,0
10450,0
10451,0
10452,0
10453,0
10454,1
10455,0
10456,0
10457,0
10458,1
10459,1
10460,0
10461,0
10462,0
10463,0
10464,0
10465,0
10466,0
10467,0
10468,0
10469,0
10470,0
10471,1
10472,0
10473,0
10474,0
10475,0
10476,0
10477,1
10478,0
10479,1
10480,1
10481,0
10482,0
10483,1
10484,1
10485,0
10486,0
10487,0
10488,0
10489,1
10490,0
10491,1
10492,0
10493,0
10494,0
10495,0
10496,0
10497,1
10498,1
10499,1
10500,1
10501,1
10502,0
10503,0
10504,1
10505,0
10506,0
10507,0
10508,0
10509,0
10510,1
10511,0
10512,0
10513,0
10514,0
10515,0
10516,0
10517,0
10518,1
10519,0
10520,1
10521,0
10522,0
10523,0
10524,0
10525,0
10526,1
10527,1
10528,0
10529,0
10530,0
10531,0
10532,0
10533,1
10534,0
10535,0
10536,0
10537,0
10538,0
10539,1
10540,0
10541,0
10542,1
10543,1
10544,1
10545,1
10546,0
10547,0
10548,1
10549,0
10550,0
10551,0
10552,0
10553,0
10554,0
10555,0
10556,1
10557,0
10558,0
10559,1
10560,1
10561,0
10562,0
10563,1
10564,1
10565,0
10566,0
10567,1
10568,0
10569,0
10570,0
10571,0
10572,0
10573,1
10574,1
10575,1
10576,1
10577,0
10578,0
10579,0
10580,0
10581,0
10582,0
10583,0
10584,0
10585,0
10586,0
10587,0
10588,0
10589,1
